Date,PET,Rain,Temp
22/01/2015,0.714285714,0,1.345123291
23/01/2015,0.714285714,2.537034548,2.639709473
24/01/2015,0.714285714,0,3.798095703
25/01/2015,0.571428571,1.691356365,5.137878418
26/01/2015,0.714285714,0,6.435852051
27/01/2015,0.428571429,2.114195456,5.251983643
28/01/2015,0.571428571,5.919747278,5.331390381
29/01/2015,0.428571429,11.20523592,2.742218018
30/01/2015,0.571428571,2.114195456,3.492034912
31/01/2015,0.571428571,0.422839091,2.751220703
01/02/2015,0.428571429,0,1.910644531
02/02/2015,0.714285714,0.422839091,-0.441864014
03/02/2015,0.571428571,0,-0.105651855
04/02/2015,0.428571429,0,0.661010742
05/02/2015,0.714285714,0.634258637,1.592376709
06/02/2015,0.714285714,0,0.263336182
07/02/2015,0.428571429,0,1.295532227
08/02/2015,0.428571429,0,1.757598877
09/02/2015,0.571428571,0.422839091,2.339782715
10/02/2015,0.571428571,0,1.658325195
11/02/2015,0.714285714,0,3.532104492
12/02/2015,0.571428571,2.114195456,3.492431641
13/02/2015,0.428571429,12.0509141,5.473144531
14/02/2015,0.571428571,0,4.649536133
15/02/2015,0.571428571,2.959873639,4.231658936
16/02/2015,0.714285714,0.211419546,4.955108643
17/02/2015,0.571428571,0,3.346496582
18/02/2015,0.571428571,1.479936819,5.30456543
19/02/2015,0.714285714,18.18208093,6.316131592
20/02/2015,0.571428571,1.057097728,3.665679932
21/02/2015,0.714285714,0.422839091,2.83493042
22/02/2015,0.428571429,20.08485684,3.743774414
23/02/2015,0.714285714,12.68517274,3.732940674
24/02/2015,0.571428571,4.651230004,5.2059021
25/02/2015,0.428571429,4.228390913,7.932312012
26/02/2015,0.571428571,2.959873639,6.538452148
27/02/2015,0.714285714,0.634258637,3.862762451
28/02/2015,0.714285714,8.033942734,7.677886963
01/03/2015,0.428571429,12.47375319,5.59463501
02/03/2015,0.428571429,6.342586369,3.547546387
03/03/2015,0.428571429,1.268517274,3.542602539
04/03/2015,0.428571429,0.211419546,3.951263428
05/03/2015,0.571428571,0,4.271362305
06/03/2015,0.428571429,0,6.36038208
07/03/2015,0.714285714,0.211419546,7.752532959
08/03/2015,0.714285714,2.114195456,6.424987793
09/03/2015,0.428571429,0.634258637,5.657745361
10/03/2015,0.571428571,0,4.880981445
11/03/2015,0.714285714,0,6.805999756
12/03/2015,0.714285714,20.29627638,8.146697998
13/03/2015,0.571428571,6.554005915,4.041412354
14/03/2015,0.428571429,0,3.219299316
15/03/2015,0.571428571,0,3.92880249
16/03/2015,0.571428571,0,4.080291748
17/03/2015,0.428571429,0,5.152618408
18/03/2015,0.428571429,0,4.374511719
19/03/2015,0.428571429,0,4.004852295
20/03/2015,0.428571429,0,5.06036377
21/03/2015,0.571428571,0,5.874664307
22/03/2015,0.714285714,0,4.039428711
23/03/2015,0.428571429,1.057097728,4.535461426
24/03/2015,0.714285714,0.422839091,3.995788574
25/03/2015,0.428571429,6.765425461,4.158660889
26/03/2015,0.714285714,0,6.798492432
27/03/2015,0.714285714,2.114195456,5.448181152
28/03/2015,0.571428571,21.14195456,9.039031982
29/03/2015,0.714285714,7.822523189,8.563995361
30/03/2015,0.571428571,3.805551822,7.350250244
31/03/2015,0.714285714,0,7.717132568
01/04/2015,0.428571429,1.691356365,6.275390625
02/04/2015,0.571428571,3.594132276,8.120910645
03/04/2015,0.714285714,0,8.088867188
04/04/2015,0.571428571,0,7.494934082
05/04/2015,0.571428571,0.211419546,7.239349365
06/04/2015,0.714285714,0,8.051971436
07/04/2015,0.428571429,0.211419546,8.109466553
08/04/2015,0.714285714,0,8.966125488
09/04/2015,0.428571429,0,9.23260498
10/04/2015,0.571428571,2.537034548,9.322662354
11/04/2015,0.714285714,0,7.402557373
12/04/2015,0.428571429,0,7.689666748
13/04/2015,0.714285714,0,8.717498779
14/04/2015,0.714285714,0,9.039031982
15/04/2015,0.571428571,0,10.04882813
16/04/2015,0.428571429,0,11.25808716
17/04/2015,0.428571429,0.211419546,9.902282715
18/04/2015,0.714285714,0,8.674713135
19/04/2015,0.714285714,0,6.535644531
20/04/2015,0.428571429,0,8.634399414
21/04/2015,0.571428571,0,10.58609009
22/04/2015,0.714285714,0,10.47677612
23/04/2015,0.428571429,0,8.755340576
24/04/2015,0.428571429,0.422839091,8.500640869
25/04/2015,0.714285714,15.43362683,9.485137939
26/04/2015,0.428571429,0,7.126953125
27/04/2015,0.428571429,0.634258637,4.975067139
28/04/2015,0.714285714,1.691356365,6.044586182
29/04/2015,0.571428571,0.845678183,7.278411865
30/04/2015,0.428571429,0,7.413360596
01/05/2015,0.428571429,0.634258637,7.400878906
02/05/2015,0.428571429,7.188264552,8.09475708
03/05/2015,0.571428571,5.708327732,10.89886475
04/05/2015,0.428571429,20.08485684,9.780151367
05/05/2015,0.571428571,6.976845006,9.74697876
06/05/2015,0.428571429,10.78239683,8.760284424
07/05/2015,0.428571429,1.268517274,8.927520752
08/05/2015,0.428571429,2.959873639,8.894561768
09/05/2015,0.428571429,0,9.823272705
10/05/2015,0.714285714,0,10.87365723
11/05/2015,0.428571429,1.479936819,11.82870483
12/05/2015,0.714285714,0,9.982574463
13/05/2015,0.428571429,11.41665546,9.514221191
14/05/2015,0.571428571,9.936718645,8.761138916
15/05/2015,0.571428571,0.211419546,9.61605835
16/05/2015,0.571428571,0,10.4520874
17/05/2015,0.714285714,8.879620917,8.634979248
18/05/2015,0.428571429,4.228390913,8.778320313
19/05/2015,0.714285714,2.114195456,7.657928467
20/05/2015,0.571428571,0,8.398345947
21/05/2015,0.428571429,0.211419546,9.828613281
22/05/2015,0.428571429,0,11.53564453
23/05/2015,0.571428571,0,12.69009399
24/05/2015,0.714285714,0,10.88201904
25/05/2015,0.571428571,0,10.63793945
26/05/2015,0.571428571,0,11.35757446
27/05/2015,0.428571429,1.057097728,10.40585327
28/05/2015,0.428571429,3.594132276,10.38461304
29/05/2015,0.428571429,8.033942734,9.381774902
30/05/2015,0.571428571,8.668201371,9.664215088
31/05/2015,0.571428571,0,10.25640869
01/06/2015,0.714285714,27.90738002,9.071105957
02/06/2015,0.714285714,2.537034548,11.95068359
03/06/2015,0.571428571,0,10.98794556
04/06/2015,0.571428571,0,12.12463379
05/06/2015,0.428571429,0,11.98873901
06/06/2015,0.571428571,0,10.43484497
07/06/2015,0.428571429,0,10.82330322
08/06/2015,0.714285714,0,11.13989258
09/06/2015,0.571428571,0,10.1362915
10/06/2015,0.571428571,0,10.71664429
11/06/2015,0.714285714,0,14.83190918
12/06/2015,0.428571429,6.554005915,14.32528687
13/06/2015,0.714285714,0,12.63595581
14/06/2015,0.714285714,0,12.20935059
15/06/2015,0.714285714,0.211419546,12.30221558
16/06/2015,0.571428571,0,13.15298462
17/06/2015,0.428571429,0,13.73068237
18/06/2015,0.571428571,0,13.11367798
19/06/2015,0.571428571,0,12.6055603
20/06/2015,0.428571429,0.422839091,14.23434448
21/06/2015,0.571428571,7.188264552,12.88623047
22/06/2015,0.571428571,0.211419546,11.68704224
23/06/2015,0.714285714,0,13.15390015
24/06/2015,0.714285714,0,13.51678467
25/06/2015,0.428571429,0,14.60791016
26/06/2015,0.714285714,2.114195456,14.43890381
27/06/2015,0.714285714,2.959873639,14.52139282
28/06/2015,0.714285714,0.211419546,14.17727661
29/06/2015,0.428571429,0,15.09829712
30/06/2015,0.428571429,0,19.30685425
01/07/2015,0.571428571,0,18.53594971
02/07/2015,0.571428571,19.87343729,14.26901245
03/07/2015,0.714285714,0,16.31283569
04/07/2015,0.428571429,0,16.56069946
05/07/2015,0.428571429,8.668201371,13.77032471
06/07/2015,0.714285714,2.114195456,13.82904053
07/07/2015,0.714285714,8.456781826,14.43859863
08/07/2015,0.714285714,0.211419546,13.49777222
09/07/2015,0.714285714,0,13.80627441
10/07/2015,0.714285714,0,15.33276367
11/07/2015,0.428571429,1.902775911,14.61950684
12/07/2015,0.714285714,3.805551822,14.7791748
13/07/2015,0.428571429,0.422839091,15.078125
14/07/2015,0.714285714,3.805551822,15.10748291
15/07/2015,0.571428571,0,14.98297119
16/07/2015,0.571428571,1.057097728,15.70031738
17/07/2015,0.428571429,0,15.00125122
18/07/2015,0.428571429,0,13.52212524
19/07/2015,0.428571429,0.422839091,14.49816895
20/07/2015,0.428571429,1.479936819,15.20315552
21/07/2015,0.714285714,0,15.34436035
22/07/2015,0.714285714,0,14.3682251
23/07/2015,0.714285714,19.23917865,13.05215454
24/07/2015,0.571428571,32.34719048,11.52902222
25/07/2015,0.428571429,13.31943138,12.84716797
26/07/2015,0.714285714,10.78239683,12.60427856
27/07/2015,0.714285714,2.537034548,13.58459473
28/07/2015,0.428571429,0.422839091,12.74139404
29/07/2015,0.714285714,0.422839091,11.83444214
30/07/2015,0.571428571,0,11.55593872
31/07/2015,0.571428571,0,11.67501831
01/08/2015,0.714285714,0.211419546,12.78457642
02/08/2015,0.428571429,0.634258637,15.73684692
03/08/2015,0.714285714,0,15.34207153
04/08/2015,0.428571429,0,13.54870605
05/08/2015,0.428571429,3.594132276,14.0163269
06/08/2015,0.428571429,0.211419546,14.23843384
07/08/2015,0.428571429,0.634258637,13.40994263
08/08/2015,0.571428571,0,14.50875854
09/08/2015,0.571428571,5.074069095,14.55892944
10/08/2015,0.571428571,1.057097728,15.16241455
11/08/2015,0.571428571,0,12.96017456
12/08/2015,0.571428571,0,15.734375
13/08/2015,0.714285714,19.23917865,15.61071777
14/08/2015,0.571428571,4.439810458,13.96118164
15/08/2015,0.714285714,0,12.46591187
16/08/2015,0.428571429,0,12.22610474
