DATE	PET	Rainfall	Temp
12/02/1975	0.381970847	4.895673459	5.3
13/02/1975	1.076194	0.690950755	5.3
14/02/1975	0.874078398	0.470637006	5.3
15/02/1975	0.513785369	0.515696664	5.3
16/02/1975	0.847715494	1.804467924	5.3
17/02/1975	0.311669768	2.428333507	5.3
18/02/1975	0.830140224	7.264144577	5.3
19/02/1975	1.005892921	0	5.3
20/02/1975	0.838927859	0	5.3
21/02/1975	0.830140224	0	5.3
22/02/1975	0.909228938	0	5.3
23/02/1975	0.548935909	0	5.3
24/02/1975	1.023468191	0	5.3
25/02/1975	0.856503129	0	5.3
26/02/1975	1.102556904	0	5.3
27/02/1975	1.172857983	0	5.3
28/02/1975	1.084981635	0	5.3
01/03/1975	0.882866033	2.586708536	4.8
02/03/1975	0.988317651	9.799140538	4.8
03/03/1975	0.961954747	8.261076753	4.8
04/03/1975	0.997105286	6.529745343	4.8
05/03/1975	1.005892921	0.277489655	4.8
06/03/1975	0.443484291	13.59815359	4.8
07/03/1975	0.900441303	2.899428269	4.8
08/03/1975	1.014680556	15.00203461	4.8
09/03/1975	0.944379477	0.189832563	4.8
10/03/1975	1.032255826	2.97049477	4.8
11/03/1975	0.865290763	2.179790287	4.8
12/03/1975	0.584086448	3.240844682	4.8
13/03/1975	0.882866033	8.726632341	4.8
14/03/1975	0.918016573	0.433358348	4.8
15/03/1975	1.041043461	0.301238609	4.8
16/03/1975	1.137707444	0	4.8
17/03/1975	1.216796158	0	4.8
18/03/1975	1.287097236	0	4.8
19/03/1975	0.953167112	0	4.8
20/03/1975	0.777414415	0	4.8
21/03/1975	0.926804207	9.180866167	4.8
22/03/1975	1.524363377	0.831895125	4.8
23/03/1975	1.489212838	0	4.8
24/03/1975	1.462849933	0	4.8
25/03/1975	1.102556904	0.109302378	4.8
26/03/1975	1.594664456	13.61113199	4.8
27/03/1975	1.392548855	3.325350313	4.8
28/03/1975	1.480425203	0.040834927	4.8
29/03/1975	1.410124124	1.543488376	4.8
30/03/1975	1.594664456	1.580168582	4.8
31/03/1975	1.454062299	0.370063919	4.8
01/04/1975	1.480425203	4.734257036	7.8
02/04/1975	1.137707444	4.094427603	7.8
03/04/1975	1.6561779	2.073941255	7.8
04/04/1975	1.216796158	0.700475532	7.8
05/04/1975	1.278309602	2.61159784	7.8
06/04/1975	1.199220888	0.333238679	7.8
07/04/1975	1.436487029	3.234456874	7.8
08/04/1975	1.805567693	1.520143353	7.8
09/04/1975	1.735266614	0.849752429	7.8
10/04/1975	1.568301552	2.792488349	7.8
11/04/1975	1.550726282	0.14201843	7.8
12/04/1975	1.076194	0.02783811	7.8
13/04/1975	1.392548855	10.2545611	7.8
14/04/1975	1.893444041	6.674582074	7.8
15/04/1975	1.814355328	3.93470037	7.8
16/04/1975	1.849505867	0.985088319	7.8
17/04/1975	0.882866033	9.6373152	7.8
18/04/1975	1.840718232	6.289316971	7.8
19/04/1975	2.165860722	0.069944983	7.8
20/04/1975	2.104347278	0.789362005	7.8
21/04/1975	1.506788108	1.848461853	7.8
22/04/1975	2.614030099	0.026295632	7.8
23/04/1975	2.332825784	0	7.8
24/04/1975	3.431280141	0	7.8
25/04/1975	2.833720971	0	7.8
26/04/1975	2.499790846	0	7.8
27/04/1975	1.603452091	0	7.8
28/04/1975	2.675543543	3.621706317	7.8
29/04/1975	1.990108025	1.420413896	7.8
30/04/1975	2.657968273	1.104855822	7.8
01/05/1975	1.972532755	0.083064012	10
02/05/1975	2.27131234	0.686161975	10
03/05/1975	2.798570431	0	10
04/05/1975	3.070987112	0	10
05/05/1975	2.728269352	0	10
06/05/1975	2.877659145	0	10
07/05/1975	2.684331178	1.331316139	10
08/05/1975	1.708903709	0.667875742	10
09/05/1975	1.682540805	0.234491194	10
10/05/1975	1.902231676	0.08858221	10
11/05/1975	2.675543543	0.490258406	10
12/05/1975	1.506788108	7.199185928	10
13/05/1975	2.139497817	4.200980422	10
14/05/1975	1.831930597	1.207043521	10
15/05/1975	1.717691344	2.050337847	10
16/05/1975	1.638602631	0.001848257	10
17/05/1975	1.550726282	0.032022492	10
18/05/1975	2.27131234	0	10
19/05/1975	3.396129601	0	10
20/05/1975	3.949750597	0	10
21/05/1975	3.255527443	0	10
22/05/1975	1.735266614	5.440449538	10
23/05/1975	2.042833834	1.903478209	10
24/05/1975	1.902231676	0.504114514	10
25/05/1975	1.990108025	0.070288635	10
26/05/1975	3.167651095	0	10
27/05/1975	3.150075825	0.032022492	10
28/05/1975	3.150075825	0	10
29/05/1975	2.596454829	0	10
30/05/1975	2.034046199	0.032022492	10
31/05/1975	3.317040887	0.031107059	10
01/06/1975	2.622817734	4.381016607	14.4
02/06/1975	2.280099975	1.484118921	14.4
03/06/1975	3.334616157	0	14.4
04/06/1975	2.772207527	0.001197444	14.4
05/06/1975	2.376763958	0	14.4
06/06/1975	4.767000638	0	14.4
07/06/1975	4.802151178	0	14.4
08/06/1975	4.538522132	0	14.4
09/06/1975	4.310043626	0	14.4
10/06/1975	4.520946862	0	14.4
11/06/1975	4.749425368	0	14.4
12/06/1975	4.723062464	0	14.4
13/06/1975	4.230954912	0	14.4
14/06/1975	2.780995161	0	14.4
15/06/1975	3.782785535	1.04410993	14.4
16/06/1975	3.150075825	1.201792724	14.4
17/06/1975	3.457643045	0.055630914	14.4
18/06/1975	2.921597319	0.24140989	14.4
19/06/1975	3.000686033	0	14.4
20/06/1975	3.703696821	0	14.4
21/06/1975	4.415495244	0	14.4
22/06/1975	4.652761385	0	14.4
23/06/1975	4.380344705	0	14.4
24/06/1975	4.520946862	0	14.4
25/06/1975	4.257317817	0	14.4
26/06/1975	3.940962962	0	14.4
27/06/1975	3.255527443	0	14.4
28/06/1975	2.534941386	0	14.4
29/06/1975	3.659758647	0	14.4
30/06/1975	3.694909186	0.033726046	14.4
01/07/1975	3.633395742	0	16.6
02/07/1975	3.835511344	0	16.6
03/07/1975	3.580669933	0	16.6
04/07/1975	3.624608107	5.01438E-05	16.6
05/07/1975	4.362769435	0	16.6
06/07/1975	4.66154902	0	16.6
07/07/1975	4.485796323	14.89235195	16.6
08/07/1975	3.325828522	0.071722049	16.6
09/07/1975	3.106137651	6.933795214	16.6
10/07/1975	3.15886346	0.632829542	16.6
11/07/1975	3.167651095	1.735288294	16.6
12/07/1975	2.315250514	16.79781272	16.6
13/07/1975	2.324038149	0.566048408	16.6
14/07/1975	3.75642263	2.846185459	16.6
15/07/1975	3.686121551	3.15738018	16.6
16/07/1975	3.185226365	2.855698354	16.6
17/07/1975	3.325828522	2.617335579	16.6
18/07/1975	3.132500556	2.071608489	16.6
19/07/1975	1.94616985	2.083820194	16.6
20/07/1975	2.824933336	0.821064217	16.6
21/07/1975	3.48400595	0.170745819	16.6
22/07/1975	3.097350016	2.420678629	16.6
23/07/1975	3.237952174	1.132762724	16.6
24/07/1975	3.281890348	0.031260304	16.6
25/07/1975	3.404917236	0	16.6
26/07/1975	3.369766697	0	16.6
27/07/1975	3.413704871	0	16.6
28/07/1975	3.694909186	0	16.6
29/07/1975	3.571882298	0	16.6
30/07/1975	3.237952174	0	16.6
31/07/1975	3.317040887	0	16.6
01/08/1975	3.659758647	0	17.2
02/08/1975	4.002476406	0	17.2
03/08/1975	3.984901136	0	17.2
04/08/1975	3.677333916	2.917064309	17.2
05/08/1975	2.693118813	0.061511798	17.2
06/08/1975	3.378554331	0	17.2
07/08/1975	3.677333916	0	17.2
08/08/1975	3.844298979	4.974478032	17.2
09/08/1975	3.132500556	0.118561113	17.2
10/08/1975	2.833720971	0	17.2
11/08/1975	2.640393004	0	17.2
12/08/1975	2.728269352	0	17.2
13/08/1975	2.657968273	0	17.2
14/08/1975	2.121922547	1.469102625	17.2
15/08/1975	3.088562381	9.759965853	17.2
16/08/1975	2.798570431	10.58941247	17.2
17/08/1975	2.227374166	2.124875543	17.2
18/08/1975	2.121922547	6.731764383	17.2
19/08/1975	1.462849933	6.655266943	17.2
20/08/1975	1.752841884	0.141850576	17.2
21/08/1975	2.262524705	0	17.2
22/08/1975	2.201011261	0	17.2
23/08/1975	1.708903709	1.285700731	17.2
24/08/1975	2.666755908	0	17.2
25/08/1975	3.070987112	0	17.2
26/08/1975	2.710694083	0	17.2
27/08/1975	3.044624207	0	17.2
28/08/1975	3.044624207	0	17.2
29/08/1975	3.062199477	0	17.2
30/08/1975	2.218586531	1.530041447	17.2
31/08/1975	0.997105286	0	17.2
01/09/1975	2.086772008	0	12.7
02/09/1975	1.990108025	0	12.7
03/09/1975	1.805567693	0.381909602	12.7
04/09/1975	2.244949435	0	12.7
05/09/1975	1.577089187	0.090698181	12.7
06/09/1975	1.621027361	0.031847431	12.7
07/09/1975	1.638602631	0.009058079	12.7
08/09/1975	1.902231676	5.368025668	12.7
09/09/1975	1.67375317	0.68643269	12.7
10/09/1975	2.077984373	1.633492551	12.7
11/09/1975	2.069196738	16.42204567	12.7
12/09/1975	1.94616985	0.746861194	12.7
13/09/1975	2.350401054	70.86522648	12.7
14/09/1975	1.357398315	0	12.7
15/09/1975	1.902231676	0.009271762	12.7
16/09/1975	1.287097236	0	12.7
17/09/1975	1.700116074	5.887488794	12.7
18/09/1975	1.603452091	0.486112714	12.7
19/09/1975	1.313460141	2.790270675	12.7
20/09/1975	2.016470929	0	12.7
21/09/1975	1.454062299	0.126064469	12.7
22/09/1975	1.287097236	1.072364929	12.7
23/09/1975	1.137707444	0.376601438	12.7
24/09/1975	1.102556904	11.01720742	12.7
25/09/1975	1.076194	17.44173472	12.7
26/09/1975	1.585876821	18.53556906	12.7
27/09/1975	0.900441303	0.845794864	12.7
28/09/1975	1.322247776	1.154392073	12.7
29/09/1975	1.084981635	0.94607301	12.7
30/09/1975	1.084981635	3.199872255	12.7
01/10/1975	1.559513917	0.047323998	10.1
02/10/1975	1.146495079	9.059494406	10.1
03/10/1975	1.577089187	0	10.1
04/10/1975	0.944379477	0.868958342	10.1
05/10/1975	1.120132174	0.126380904	10.1
06/10/1975	0.865290763	0	10.1
07/10/1975	1.199220888	0.001201812	10.1
08/10/1975	1.172857983	0.032542913	10.1
09/10/1975	0.988317651	1.533516227	10.1
10/10/1975	1.084981635	1.379005532	10.1
11/10/1975	1.287097236	0	10.1
12/10/1975	1.102556904	0	10.1
13/10/1975	0.961954747	0.593858907	10.1
14/10/1975	0.961954747	4.193546151	10.1
15/10/1975	1.225583792	3.022003769	10.1
16/10/1975	1.005892921	0.023866124	10.1
17/10/1975	0.78620205	0	10.1
18/10/1975	0.715900971	0	10.1
19/10/1975	0.794989685	0	10.1
20/10/1975	0.707113336	0.001201812	10.1
21/10/1975	0.803777319	0.319625628	10.1
22/10/1975	0.830140224	0.640442379	10.1
23/10/1975	1.067406365	0.721714826	10.1
24/10/1975	0.821352589	0.549026661	10.1
25/10/1975	0.540148274	0.001803158	10.1
26/10/1975	0.663175162	0	10.1
27/10/1975	1.041043461	0	10.1
28/10/1975	0.874078398	5.28801E-05	10.1
29/10/1975	0.794989685	0.217372642	10.1
30/10/1975	0.601661718	0.309978832	10.1
31/10/1975	0.812564954	19.51060148	10.1
01/11/1975	0.566511178	3.274677742	6.8
02/11/1975	0.891653668	4.982225271	6.8
03/11/1975	0.856503129	0	6.8
04/11/1975	0.75105151	0.145146068	6.8
05/11/1975	0.373183212	1.840536537	6.8
06/11/1975	0.856503129	0	6.8
07/11/1975	0.812564954	0	6.8
08/11/1975	0.724688606	0.03815783	6.8
09/11/1975	0.803777319	0	6.8
10/11/1975	0.715900971	3.968393417	6.8
11/11/1975	0.654387527	0	6.8
12/11/1975	0.865290763	2.11721814	6.8
13/11/1975	0.777414415	0.080195182	6.8
14/11/1975	0.566511178	1.75418607	6.8
15/11/1975	0.197430515	24.09104323	6.8
16/11/1975	1.164070348	1.142245708	6.8
17/11/1975	1.076194	0	6.8
18/11/1975	0.812564954	0.073061677	6.8
19/11/1975	0.074403627	0.462612601	6.8
20/11/1975	0.707113336	0.068123469	6.8
21/11/1975	0.663175162	0.02626866	6.8
22/11/1975	0.4962101	0	6.8
23/11/1975	0.197430515	2.209342855	6.8
24/11/1975	0.557723544	2.367880411	6.8
25/11/1975	0.267731593	6.05124674	6.8
26/11/1975	0.654387527	10.05798578	6.8
27/11/1975	0.276519228	2.030184339	6.8
28/11/1975	0.636812257	22.3137254	6.8
29/11/1975	0.645599892	0.312158431	6.8
30/11/1975	0.311669768	5.862548586	6.8
01/12/1975	0.267731593	33.0158316	5.1
02/12/1975	0.882866033	3.5510537	5.1
03/12/1975	0.724688606	0	5.1
04/12/1975	0.311669768	0.087506076	5.1
05/12/1975	0.15349234	0.056583882	5.1
06/12/1975	0.258943959	0.144310487	5.1
07/12/1975	0.548935909	0	5.1
08/12/1975	0.619236988	0	5.1
09/12/1975	0.469847195	0	5.1
10/12/1975	0.346820307	0	5.1
11/12/1975	0.285306863	0.472789112	5.1
12/12/1975	0.636812257	5.728078824	5.1
13/12/1975	0.874078398	0	5.1
14/12/1975	0.487422465	0.479162772	5.1
15/12/1975	0.504997734	0.079172345	5.1
16/12/1975	0.443484291	1.553160476	5.1
17/12/1975	0.364395577	0	5.1
18/12/1975	0.575298813	0.688415792	5.1
19/12/1975	0.18864288	0.123278127	5.1
20/12/1975	0.364395577	0.001894027	5.1
21/12/1975	0.18864288	0.268813547	5.1
22/12/1975	0.4962101	0.20892559	5.1
23/12/1975	0.838927859	4.907904722	5.1
24/12/1975	0.592874083	0.745775531	5.1
25/12/1975	0.162279975	0.143085218	5.1
26/12/1975	0.522573004	0	5.1
27/12/1975	0.302882133	0.015745944	5.1
28/12/1975	0.504997734	0	5.1
29/12/1975	0.434696656	0	5.1
30/12/1975	0.584086448	0.719908204	5.1
31/12/1975	0.434696656	4.479844057	5.1
01/01/1976	0.803777319	6.63193045	5.6
02/01/1976	0.513785369	3.792789129	5.6
03/01/1976	1.137707444	2.794039343	5.6
04/01/1976	0.680750432	4.879359467	5.6
05/01/1976	0.179855245	0.309176217	5.6
06/01/1976	0.601661718	0.093142249	5.6
07/01/1976	0.645599892	0	5.6
08/01/1976	0.663175162	0	5.6
09/01/1976	0.794989685	3.603110744	5.6
10/01/1976	0.592874083	0	5.6
11/01/1976	0.610449353	0	5.6
12/01/1976	0.575298813	0	5.6
13/01/1976	0.522573004	0.127681952	5.6
14/01/1976	0.671962797	0	5.6
15/01/1976	0.636812257	0	5.6
16/01/1976	0.390758481	0	5.6
17/01/1976	0.487422465	0	5.6
18/01/1976	0.540148274	1.424210023	5.6
19/01/1976	0.592874083	3.764169947	5.6
20/01/1976	0.803777319	1.440340898	5.6
21/01/1976	1.067406365	0.919056073	5.6
22/01/1976	0.838927859	0.302989943	5.6
23/01/1976	1.09376927	2.545152554	5.6
24/01/1976	0.838927859	0.009287067	5.6
25/01/1976	0.838927859	0	5.6
26/01/1976	0.838927859	2.666766473	5.6
27/01/1976	0.504997734	0	5.6
28/01/1976	1.014680556	21.13698591	5.6
29/01/1976	0.988317651	1.491472265	5.6
30/01/1976	0.78620205	0	5.6
31/01/1976	0.671962797	0	5.6
01/02/1976	0.636812257	5.3128E-05	4.2
02/02/1976	0.469847195	0.759761241	4.2
03/02/1976	0.47863483	0	4.2
04/02/1976	0.548935909	0.561582291	4.2
05/02/1976	0.680750432	5.626834269	4.2
06/02/1976	0.443484291	1.477205012	4.2
07/02/1976	0.215005784	2.04569091	4.2
08/02/1976	0.636812257	0.147067528	4.2
09/02/1976	0.918016573	2.907972963	4.2
10/02/1976	1.225583792	8.747003937	4.2
11/02/1976	1.111344539	5.376588069	4.2
12/02/1976	1.234371427	20.35434048	4.2
13/02/1976	1.067406365	0	4.2
14/02/1976	0.812564954	0	4.2
15/02/1976	0.540148274	0.76583048	4.2
16/02/1976	0.636812257	0.107201972	4.2
17/02/1976	0.443484291	0.25385567	4.2
18/02/1976	0.513785369	0.137736268	4.2
19/02/1976	0.628024622	0.005413433	4.2
20/02/1976	0.381970847	0.167659161	4.2
21/02/1976	0.742263876	4.097527292	4.2
22/02/1976	0.4962101	0.471296002	4.2
23/02/1976	0.417121386	2.299090977	4.2
24/02/1976	0.689538066	0.106029866	4.2
25/02/1976	0.707113336	0.216153903	4.2
26/02/1976	0.425909021	0	4.2
27/02/1976	0.4962101	0	4.2
28/02/1976	0.794989685	0.664508435	4.2
29/02/1976	0.847715494	4.00154832	4.2
01/03/1976	1.295884871	0	4.7
02/03/1976	1.155282714	0	4.7
03/03/1976	1.251946697	0	4.7
04/03/1976	1.164070348	0	4.7
05/03/1976	1.357398315	0	4.7
06/03/1976	1.216796158	0	4.7
07/03/1976	0.988317651	0	4.7
08/03/1976	1.049831095	0	4.7
09/03/1976	1.09376927	0	4.7
10/03/1976	0.926804207	0	4.7
11/03/1976	1.489212838	8.749132378	4.7
12/03/1976	1.076194	19.05863048	4.7
13/03/1976	1.084981635	0	4.7
14/03/1976	1.05861873	13.00308639	4.7
15/03/1976	0.689538066	0.282203219	4.7
16/03/1976	0.891653668	2.204452066	4.7
17/03/1976	0.961954747	0	4.7
18/03/1976	1.208008523	2.819206418	4.7
19/03/1976	1.067406365	0.115674314	4.7
20/03/1976	1.559513917	0.47140696	4.7
21/03/1976	1.6561779	26.11936618	4.7
22/03/1976	1.278309602	0.71234682	4.7
23/03/1976	1.38376122	0	4.7
24/03/1976	1.225583792	4.41062055	4.7
25/03/1976	0.794989685	7.622977385	4.7
26/03/1976	1.559513917	0.031331792	4.7
27/03/1976	1.36618595	0	4.7
28/03/1976	1.744054249	0	4.7
29/03/1976	1.374973585	0.091924287	4.7
30/03/1976	1.418911759	0.23339611	4.7
31/03/1976	1.146495079	1.801712347	4.7
01/04/1976	0.803777319	4.049357291	7.6
02/04/1976	1.462849933	0.334071595	7.6
03/04/1976	1.524363377	1.464361731	7.6
04/04/1976	1.603452091	0	7.6
05/04/1976	1.234371427	0.037259896	7.6
06/04/1976	1.216796158	0.260027288	7.6
07/04/1976	1.234371427	0.191988878	7.6
08/04/1976	2.077984373	0	7.6
09/04/1976	1.304672506	0	7.6
10/04/1976	1.313460141	0	7.6
11/04/1976	0.944379477	0	7.6
12/04/1976	1.199220888	0.37329851	7.6
13/04/1976	1.137707444	5.020076092	7.6
14/04/1976	2.139497817	0.875387699	7.6
15/04/1976	2.113134913	0	7.6
16/04/1976	1.998895659	0	7.6
17/04/1976	2.113134913	0	7.6
18/04/1976	1.893444041	0	7.6
19/04/1976	2.930384954	0	7.6
20/04/1976	3.17643873	0	7.6
21/04/1976	2.956747858	0	7.6
22/04/1976	2.130710182	0	7.6
23/04/1976	2.236161801	0.000109981	7.6
24/04/1976	2.332825784	0	7.6
25/04/1976	1.708903709	0	7.6
26/04/1976	2.657968273	0	7.6
27/04/1976	1.585876821	0	7.6
28/04/1976	2.85129624	0	7.6
29/04/1976	2.728269352	0	7.6
30/04/1976	1.6561779	0	7.6
01/05/1976	2.236161801	5.116992331	11
02/05/1976	1.594664456	1.644428971	11
03/05/1976	2.262524705	0.048654859	11
04/05/1976	2.297675244	1.784711836	11
05/05/1976	1.805567693	0.261844014	11
06/05/1976	3.281890348	0	11
07/05/1976	3.923387692	0	11
08/05/1976	3.369766697	0	11
09/05/1976	3.167651095	0	11
10/05/1976	2.947960224	0	11
11/05/1976	2.077984373	3.613577254	11
12/05/1976	2.482215576	0.063952161	11
13/05/1976	3.369766697	0	11
14/05/1976	2.824933336	0.116163644	11
15/05/1976	2.315250514	3.072918298	11
16/05/1976	2.552516655	0	11
17/05/1976	2.719481717	2.449314821	11
18/05/1976	2.420702132	11.41937695	11
19/05/1976	2.622817734	15.61153926	11
20/05/1976	3.000686033	0.255997305	11
21/05/1976	2.332825784	0.753417755	11
22/05/1976	1.972532755	0.179081951	11
23/05/1976	3.281890348	0	11
24/05/1976	3.765210265	3.210702974	11
25/05/1976	3.624608107	0	11
26/05/1976	2.85129624	0	11
27/05/1976	2.789782796	0	11
28/05/1976	2.930384954	3.927408664	11
29/05/1976	2.649180639	0.031218905	11
30/05/1976	1.787992423	0.438553018	11
31/05/1976	1.928594581	0.956441425	11
01/06/1976	3.334616157	0	15.8
02/06/1976	2.376763958	0	15.8
03/06/1976	2.482215576	0	15.8
04/06/1976	2.411914498	0	15.8
05/06/1976	2.631605369	0.680446096	15.8
06/06/1976	2.666755908	0	15.8
07/06/1976	3.73884736	0	15.8
08/06/1976	3.870661883	0	15.8
09/06/1976	3.984901136	1.034914634	15.8
10/06/1976	3.378554331	0.03032758	15.8
11/06/1976	2.912809684	0	15.8
12/06/1976	2.666755908	0.02392657	15.8
13/06/1976	3.73884736	0.042036385	15.8
14/06/1976	4.028839311	0.03032758	15.8
15/06/1976	3.46643068	0	15.8
16/06/1976	1.585876821	0.016461626	15.8
17/06/1976	2.324038149	0.359018294	15.8
18/06/1976	3.642183377	0.597014227	15.8
19/06/1976	2.262524705	24.60945312	15.8
20/06/1976	2.789782796	0.669186341	15.8
21/06/1976	2.763419892	0.001842178	15.8
22/06/1976	3.817936074	0	15.8
23/06/1976	3.897024788	0	15.8
24/06/1976	3.694909186	0	15.8
25/06/1976	3.607032838	0	15.8
26/06/1976	3.519156489	0	15.8
27/06/1976	3.413704871	0	15.8
28/06/1976	3.457643045	0	15.8
29/06/1976	4.107928024	0	15.8
30/06/1976	4.846089352	0	15.8
01/07/1976	4.626398481	0	17.2
02/07/1976	3.993688771	0	17.2
03/07/1976	4.011264041	0.016030264	17.2
04/07/1976	3.211589269	0	17.2
05/07/1976	3.870661883	0	17.2
06/07/1976	3.75642263	0.000886778	17.2
07/07/1976	3.791573169	0.777494724	17.2
08/07/1976	3.325828522	1.920116788	17.2
09/07/1976	2.904022049	0.580287364	17.2
10/07/1976	3.835511344	0	17.2
11/07/1976	3.879449518	0	17.2
12/07/1976	3.554307028	0	17.2
13/07/1976	3.668546282	3.95540493	17.2
14/07/1976	3.554307028	0	17.2
15/07/1976	2.798570431	3.624516429	17.2
16/07/1976	3.422492506	0	17.2
17/07/1976	4.239742547	0	17.2
18/07/1976	3.703696821	0.714565679	17.2
19/07/1976	2.737056987	1.50463884	17.2
20/07/1976	3.422492506	0.791459528	17.2
21/07/1976	3.817936074	0	17.2
22/07/1976	3.782785535	0	17.2
23/07/1976	3.027048937	0	17.2
24/07/1976	3.44885541	0	17.2
25/07/1976	3.360979062	0	17.2
26/07/1976	3.255527443	0	17.2
27/07/1976	3.536731759	0	17.2
28/07/1976	3.747634995	0	17.2
29/07/1976	3.317040887	0	17.2
30/07/1976	2.85129624	0.026297879	17.2
31/07/1976	3.167651095	0	17.2
01/08/1976	3.440067775	0	17.2
02/08/1976	2.947960224	0.199131629	17.2
03/08/1976	2.596454829	0	17.2
04/08/1976	3.369766697	0	17.2
05/08/1976	3.000686033	0	17.2
06/08/1976	3.123712921	0	17.2
07/08/1976	3.009473668	0	17.2
08/08/1976	3.000686033	0	17.2
09/08/1976	3.343403792	0	17.2
10/08/1976	3.202801634	0	17.2
11/08/1976	2.904022049	0	17.2
12/08/1976	2.921597319	0	17.2
13/08/1976	3.009473668	0	17.2
14/08/1976	3.264315078	0	17.2
15/08/1976	3.501581219	0	17.2
16/08/1976	3.246739809	0	17.2
17/08/1976	3.079774746	0	17.2
18/08/1976	3.194013999	0	17.2
19/08/1976	3.308253253	0	17.2
20/08/1976	3.290677983	0	17.2
21/08/1976	3.730059726	0	17.2
22/08/1976	3.844298979	0	17.2
23/08/1976	3.501581219	0	17.2
24/08/1976	3.070987112	0	17.2
25/08/1976	3.202801634	0	17.2
26/08/1976	3.369766697	0	17.2
27/08/1976	2.789782796	0	17.2
28/08/1976	2.411914498	2.962005469	17.2
29/08/1976	1.752841884	47.92772024	17.2
30/08/1976	1.568301552	2.970697242	17.2
31/08/1976	1.577089187	0	17.2
01/09/1976	1.524363377	0.954534028	12.7
02/09/1976	2.473427942	0	12.7
03/09/1976	2.315250514	0	12.7
04/09/1976	1.515575743	0	12.7
05/09/1976	2.201011261	0	12.7
06/09/1976	2.473427942	0	12.7
07/09/1976	2.236161801	0	12.7
08/09/1976	2.324038149	1.449634718	12.7
09/09/1976	2.367976323	1.588932848	12.7
10/09/1976	2.491003211	20.43059065	12.7
11/09/1976	1.752841884	2.892681563	12.7
12/09/1976	1.700116074	1.657470071	12.7
13/09/1976	1.744054249	14.2621406	12.7
14/09/1976	1.164070348	21.06822459	12.7
15/09/1976	1.137707444	0.057350544	12.7
16/09/1976	1.454062299	0.114262168	12.7
17/09/1976	1.251946697	9.367021418	12.7
18/09/1976	1.146495079	0.084824035	12.7
19/09/1976	0.900441303	1.197728569	12.7
20/09/1976	1.69132844	0	12.7
21/09/1976	2.218586531	54.65409494	12.7
22/09/1976	1.278309602	0.556528015	12.7
23/09/1976	0.961954747	2.26813347	12.7
24/09/1976	0.452271925	5.762286894	12.7
25/09/1976	1.208008523	13.62702768	12.7
26/09/1976	1.594664456	13.03751339	12.7
27/09/1976	1.471637568	9.186952776	12.7
28/09/1976	1.339823046	9.907609381	12.7
29/09/1976	1.418911759	19.86106226	12.7
30/09/1976	0.76862678	18.12273002	12.7
01/10/1976	1.374973585	52.25630457	10
02/10/1976	0.874078398	9.952405447	10
03/10/1976	0.900441303	7.436589226	10
04/10/1976	1.111344539	0.221240301	10
05/10/1976	1.251946697	15.80653665	10
06/10/1976	1.410124124	9.349795707	10
07/10/1976	1.647390265	0.350734242	10
08/10/1976	0.865290763	15.41779698	10
09/10/1976	0.619236988	0.057413628	10
10/10/1976	1.190433253	11.57975511	10
11/10/1976	1.005892921	3.901328177	10
12/10/1976	1.682540805	1.033486122	10
13/10/1976	1.09376927	23.16417733	10
14/10/1976	0.689538066	39.35621895	10
15/10/1976	1.480425203	0.015425058	10
16/10/1976	1.032255826	3.614173129	10
17/10/1976	1.401336489	14.52286059	10
18/10/1976	0.794989685	3.25557932	10
19/10/1976	0.812564954	5.607295656	10
20/10/1976	0.953167112	2.582842088	10
21/10/1976	0.548935909	2.350601639	10
22/10/1976	0.469847195	14.92732983	10
23/10/1976	0.733476241	3.608484332	10
24/10/1976	0.645599892	10.56693607	10
25/10/1976	0.47863483	5.406057307	10
26/10/1976	0.698325701	6.604141398	10
27/10/1976	0.557723544	0.890491205	10
28/10/1976	0.373183212	3.126879309	10
29/10/1976	0.557723544	5.866222076	10
30/10/1976	0.619236988	0.015425058	10
31/10/1976	0.847715494	4.982267558	10
01/11/1976	0.364395577	6.319509505	6.5
02/11/1976	1.005892921	8.11600486	6.5
03/11/1976	0.724688606	0.333395248	6.5
04/11/1976	0.522573004	8.735371645	6.5
05/11/1976	0.856503129	10.85597109	6.5
06/11/1976	0.381970847	0.733786887	6.5
07/11/1976	0.891653668	0.085031213	6.5
08/11/1976	0.733476241	1.631295839	6.5
09/11/1976	0.610449353	0.16557957	6.5
10/11/1976	0.654387527	0.615478659	6.5
11/11/1976	0.707113336	1.023521878	6.5
12/11/1976	0.390758481	0	6.5
13/11/1976	0.803777319	0	6.5
14/11/1976	0.557723544	1.46477989	6.5
15/11/1976	0.338032672	4.551913867	6.5
16/11/1976	0.285306863	1.318511588	6.5
17/11/1976	0.320457403	6.115078881	6.5
18/11/1976	0.443484291	0.107712382	6.5
19/11/1976	0.452271925	0	6.5
20/11/1976	0.531360639	0	6.5
21/11/1976	0.47863483	0.042280848	6.5
22/11/1976	0.434696656	0	6.5
23/11/1976	0.654387527	0.523299687	6.5
24/11/1976	0.443484291	0	6.5
25/11/1976	0.373183212	0.005270987	6.5
26/11/1976	0.671962797	5.436387505	6.5
27/11/1976	0.78620205	15.02476146	6.5
28/11/1976	0.250156324	15.01901429	6.5
29/11/1976	0.285306863	10.01978727	6.5
30/11/1976	0.452271925	22.07173474	6.5
01/12/1976	0.874078398	21.92505317	2.7
02/12/1976	0.636812257	3.504071508	2.7
03/12/1976	0.47863483	0	2.7
